City,State,County,Zip,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year
3034,15,980,47955,958,0,5,635,0.0,61.0,0,2,39936.76222636489,1,0,11.57516045,8,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1.897261446,227.12394300000003,560.8498056
3188,12,639,51550,149,2,2,629,0.0,71.0,5,3,22173.37,2,1,9.011847671,11,1,0,0,2,0,0,1,1,1,1,0,1,0,0,0,0,1,11.71308191,160.9636066,1324.200333
3209,50,860,25634,357,2,16,347,1.0,38.0,7,0,28822.56,2,0,3.578337373,11,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3,1.9928465969999998,134.47604219999997,718.7685676
3651,15,808,46321,22840,0,2,171,0.0,35.0,1,0,20827.61,0,1,14.74908491,11,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,2,2.701548767,231.10182000000003,895.2266874
682,38,198,18912,396,0,16,488,0.0,74.0,9,2,39936.76222636489,4,0,6.050976459,9,1,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,3,1.6650895980000002,128.3899334,418.33549039999997
6004,19,1037,2093,11734,0,16,549,0.0,24.0,7,4,39936.76222636489,3,1,5.876478521,18,1,0,0,0,0,1,2,1,1,1,0,1,1,0,1,0,1,16.68190528,174.2392059,1926.295645
4181,19,1156,2359,18304,0,16,52,2.0,72.0,11,0,17236.27,1,0,2.405847771,16,2,1,0,2,1,0,1,0,1,1,1,0,0,1,0,0,2,1.934171569,193.5145833,580.4609705
5718,12,146,50703,18978,2,2,29,0.0,53.27574750830565,1,0,51266.47,2,1,8.353699271,11,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,12.77495667,207.04966059999998,1612.238384
2985,28,1384,58641,87,0,3,261,0.0,53.27574750830565,9,4,7086.19,1,0,13.16090778,13,2,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,3,10.61383322,181.2112323,1068.3074800000002
2028,35,395,45328,564,1,16,559,0.0,43.0,10,0,39936.76222636489,2,0,7.370318843,12,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,2,20.17588966,214.76604989999998,2359.530807
3810,38,382,17241,11910,1,16,535,2.0,56.0,5,0,39936.76222636489,0,1,8.864011609,9,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,1,5.836790126,146.1940332,1177.455135
3374,46,625,23116,30689,1,16,495,0.0,53.27574750830565,11,0,26169.39,1,1,9.517148147999999,11,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,2.965166415,139.6748655,628.7420412
4585,44,1386,78582,42582,0,2,81,0.0,44.0,7,1,39936.76222636489,1,0,18.49122757,19,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1.45460211,192.8517554,619.3340158
2046,31,988,7933,3231,0,16,552,0.0,46.0,2,0,39936.76222636489,3,0,9.736386438,11,1,0,1,2,1,1,0,1,1,0,0,0,1,0,0,0,1,34.49885764604514,135.95874799999999,1534.0970929999999
3520,4,218,95245,1851,2,14,155,2.0,47.0,2,2,28528.32,4,0,9.86033957,7,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,8.460086502000001,238.8235278,3398.8427520151345
4919,0,1042,99770,839,2,0,408,0.0,53.27574750830565,0,2,13389.11,0,0,10.6466456,11,0,0,0,2,1,0,2,0,1,0,1,1,0,1,0,1,0,11.32593703,172.7468461,1380.8933869999998
4195,14,1125,61602,877,1,2,13,0.0,19.0,10,2,14075.36,4,1,11.56386861,18,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,2,10.12123118,163.7555467,1359.631961
4345,4,1006,94567,696,0,14,157,0.0,28.0,8,0,57821.02,3,1,37.20116639,15,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,8.915680176,167.9544477,1116.314298
1316,31,951,8810,9049,1,16,596,1.0,49.0,10,0,49781.85,2,1,10.441417199999998,13,1,0,0,2,1,0,2,1,1,0,0,0,0,0,0,1,1,8.249941923,112.3363769,859.8649518
4866,10,274,31411,8875,0,16,113,0.0,63.0,1,4,65095.99,0,0,15.67768533,16,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,9.267785326,157.7437004,788.6164497000001
5272,12,724,50251,1426,0,2,121,3.0,53.27574750830565,0,0,87367.88,4,1,5.8021506920000006,17,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,3,9.300517617,257.2810814,2113.787891
4650,2,130,72758,40770,1,2,150,3.0,70.0,8,0,39936.76222636489,1,1,9.319173057,11,0,0,0,0,1,0,2,1,0,1,1,1,0,1,0,1,2,2.4273806469999997,142.8350009,3398.8427520151345
1772,20,633,21047,12096,1,16,220,0.0,48.0,11,0,26404.76,0,1,10.87597547,8,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,3,23.27091932,151.91226909999997,2764.347068
294,16,1538,66933,396,2,2,569,1.0,53.27574750830565,9,1,73656.97,0,1,2.908308617,13,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,3,2.9161444189999997,162.1753003,1145.807042
4973,51,1331,82801,25537,0,3,317,1.0,70.0,2,3,36461.2,2,0,12.60405743,11,3,1,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,8.245809832,149.5145079,1317.69652
2470,22,1088,49423,45487,2,4,380,1.0,53.27574750830565,7,0,39936.76222636489,0,1,7.697701662,15,2,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,3,11.45756486,125.55348909999998,1526.1436410000001
1732,20,1352,21824,113,1,16,153,0.0,56.0,10,1,40189.23,0,1,10.93310375,13,1,0,1,0,1,0,2,1,0,0,0,1,0,1,1,0,2,3.943033602,187.6793978,919.2556886
2701,1,76,36749,779,0,2,271,4.0,53.27574750830565,2,2,10934.28,4,0,7.7343523329999995,14,0,0,0,0,0,1,2,1,1,0,1,0,0,1,0,0,0,8.926271021,160.20502580000002,1264.332813
268,10,521,30107,14606,0,16,183,4.0,45.0,2,4,16073.46,1,1,11.33327913,9,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,8.699764172,158.7445306,1087.336893
1340,49,817,54424,1541,2,2,112,3.0,30.0,1,0,21317.81,4,0,6.5173919929999995,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,2,7.897660605,137.9761649,996.4395857999999
2644,48,773,98029,28727,2,14,317,4.0,44.0,9,0,14007.48,3,0,9.565675326000001,14,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,9.098041235,171.6929311,1177.993259
225,23,117,56511,1907,0,2,301,0.0,34.0,1,4,52634.87,2,1,5.031257586000001,10,1,0,1,2,0,1,1,1,0,0,1,1,0,0,1,1,1,3.0985602660000002,180.64997019999998,723.0321035000001
500,49,805,53516,2276,2,2,402,2.0,20.0,9,4,18384.77,4,0,43.28886712,10,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,5.784022533,141.712701,629.4411173999999
3060,14,1307,61452,222,2,2,2,0.0,28.0,10,0,57881.2,1,0,8.383391619,16,1,2,0,2,1,0,2,0,0,0,1,0,1,0,0,1,0,2.722761372,115.31529750000001,389.1228621
2955,14,860,61751,83,0,2,229,8.0,53.27574750830565,0,0,47737.22,3,0,8.487133125,12,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,1,3,16.8649602,160.9843765,2425.22825
1917,44,1428,76129,2920,2,2,386,2.0,80.0,2,1,23041.14,3,0,8.256166953,13,0,0,0,0,0,0,2,1,0,1,1,0,0,1,1,1,2,2.355538593,199.4911555,778.2707383999999
273,24,1374,63011,38436,0,2,609,10.0,53.27574750830565,2,0,38529.53,1,1,11.13207425,14,4,1,0,2,0,0,1,1,1,0,0,1,0,1,1,1,1,3.5090360919999997,251.91674509999999,1242.543701
5491,3,1142,85704,32351,2,20,504,0.0,83.0,0,2,79304.79,1,1,10.88307836,13,3,0,0,1,0,0,2,1,1,0,1,0,0,1,1,0,3,11.53737155,243.30499619999998,1507.329753
2370,17,159,41048,15560,0,16,305,0.0,53.27574750830565,2,0,39936.76222636489,1,0,6.3609145279999995,14,1,0,0,1,0,0,2,1,1,0,1,1,0,1,1,1,1,1.760409672,242.6825236,3398.8427520151345
4031,39,1079,720,21276,2,21,256,0.0,25.0,9,0,108698.71,3,1,9.68827304,8,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,0,11.44810825,105.73214229999999,3398.8427520151345
505,2,652,71825,727,0,2,176,0.0,69.0,9,3,23424.87,1,0,10.173359699999999,12,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,1,2,34.49885764604514,176.1361574,3398.8427520151345
275,44,1215,79718,886,2,2,327,8.0,32.0,3,0,57380.34,0,0,10.86310659,14,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,3,12.68609343,164.0849784,2025.927893
4927,44,534,79360,16243,0,2,113,0.0,53.27574750830565,5,1,80269.13,0,0,40.48522035,12,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,3,18.55974516,203.1329648,2332.1904210000002
544,14,1573,60490,22202,0,2,525,5.0,53.27574750830565,9,3,13862.09,3,1,12.11938283,8,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,5.970269701,169.50760369999998,3398.8427520151345
3060,5,48,80122,33103,0,3,603,5.0,23.0,9,4,39936.76222636489,3,0,11.28495871,11,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,3,7.208423897,217.32384869999999,1233.819233
1717,35,387,44117,9611,2,16,566,4.0,67.0,9,0,14236.42,2,0,3.604301822,11,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,1,0,2.593102097,125.3396865,351.73145389999996
2803,15,799,46346,1319,0,2,464,0.0,75.0,2,0,79322.08,0,1,9.88532507,10,0,0,1,0,0,0,2,1,1,1,1,0,0,0,1,0,0,5.105265612,186.7513136,819.3644961
5858,42,74,57383,799,2,2,609,2.0,56.0,9,0,39936.76222636489,0,2,12.79760722,12,1,1,0,2,1,0,1,1,1,1,0,0,0,1,0,1,0,5.110208414,172.63810569999998,760.1061976
5531,22,175,49094,4088,0,4,27,3.0,53.27574750830565,1,0,19676.77,0,1,2.072291675,11,0,0,0,1,0,0,2,1,1,0,1,1,0,1,1,0,2,2.840343779,241.99239049999997,3398.8427520151345
458,17,634,40808,87,2,16,197,1.0,63.0,10,0,37639.9,4,0,12.06722573,10,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,8.344516765,113.59103940000001,667.4764252
1020,17,178,41317,84,0,16,84,0.0,53.27574750830565,11,0,34871.44,3,1,9.868415486,14,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,7.363761345,126.731504,1313.42902
4641,21,1352,4478,309,2,16,181,1.0,87.0,10,4,8543.01,3,0,12.30696946,11,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,3,11.07800251,193.2095655,1204.745285
2967,14,1058,61047,1839,1,2,151,2.0,67.0,9,4,80127.15,4,0,36.86838843,16,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,1,3,16.52190477,181.7505093,1630.52375
5393,21,1522,4986,1673,0,16,479,4.0,53.27574750830565,11,0,39936.76222636489,3,0,3.189687267,11,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1.7384866819999998,182.1548637,515.5449981
1105,5,477,80951,4435,1,3,198,3.0,75.0,9,4,45412.84,3,0,10.5498559,14,2,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,8.659495781,171.933919,1090.460081
3774,35,395,45348,1026,2,16,216,4.0,88.0,0,0,42526.92,4,2,9.821992162,18,0,1,0,0,0,0,2,1,0,1,1,0,0,0,1,0,2,13.99605863,139.15021409999997,1465.984907
3564,32,984,87732,1531,2,3,615,4.0,64.0,1,0,9041.08,2,1,9.162571222999999,5,1,2,0,2,0,0,1,1,1,0,0,1,1,1,0,0,2,6.605815722000001,195.2619493,1018.373473
5078,19,184,2726,15786,2,16,280,1.0,53.27574750830565,11,0,46714.82,1,0,10.42794971,9,1,2,0,2,1,1,0,1,0,1,1,0,0,0,0,1,2,5.78844751,117.25476599999999,962.0380085
3995,29,444,68164,29143,0,2,302,1.0,55.0,10,0,9703.25,3,1,6.834276263,12,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,3.195246168,144.9313673,426.0222677
3969,36,1065,73108,15156,2,2,469,1.0,53.27574750830565,10,0,21409.33,3,0,10.38803153,11,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,14.87053577,136.9587559,1737.8736210000002
2383,27,653,28792,34945,0,16,351,3.0,53.27574750830565,10,4,34722.76,0,0,37.69213742,12,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,2,7.521160625,211.1392505,1039.74162
5639,44,919,76887,110,0,2,70,7.0,53.27574750830565,9,2,24686.12,4,1,7.726388706,14,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,3.845852341,198.03549089999999,1454.3605710000002
5989,36,1593,73801,15529,2,2,246,3.0,75.0,8,0,39936.76222636489,3,0,10.62181681,16,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,3,2.7316063930000003,157.5881575,3398.8427520151345
5176,4,529,93675,3759,2,14,189,0.0,83.0,9,0,30334.52,3,1,14.702078400000001,16,1,0,0,2,0,0,2,1,0,0,1,1,1,0,1,1,2,3.954689282,162.3047822,636.8514545
4671,31,1490,7204,13568,1,16,538,0.0,43.0,9,2,15660.93,1,0,5.082251051,15,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,3,34.49885764604514,179.6999251,1440.784345
1355,18,1226,71232,6709,0,2,318,1.0,53.27574750830565,9,0,47169.83,2,0,10.41934791,6,1,0,1,2,0,0,0,1,0,0,1,1,0,1,1,1,2,3.700907475,222.7093728,1274.602374
2624,12,1339,51027,1352,1,2,504,1.0,48.0,10,0,39936.76222636489,0,0,10.56055204,12,0,1,0,2,0,0,1,1,0,1,1,1,0,0,0,1,1,5.638280421,150.11584430000002,749.2520943
637,6,642,6016,6900,1,16,507,0.0,72.0,0,3,39936.76222636489,4,1,8.616941846,7,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,2,10.87372395,140.8432658,1647.3822300000002
3479,28,1300,58060,1170,0,2,269,2.0,53.27574750830565,1,0,20802.1,1,0,40.16800796,11,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,2,11.21152941,291.933946,1503.937766
5031,0,1343,99840,1061,2,12,479,0.0,29.0,11,0,18570.48,1,0,12.2652625,7,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2.294386519,173.4126354,901.8793581
4900,4,1075,90740,24494,0,14,530,0.0,23.0,10,0,61106.43,0,1,10.43542285,14,3,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,4.448210386,106.006235,691.4493988
4701,17,845,41848,0,2,16,561,0.0,49.0,9,0,39936.76222636489,0,1,5.302510505,10,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,4.7530207739999994,245.17159980000002,1608.8520449999999
3421,3,554,85539,4595,2,20,378,1.0,45.0,9,2,39936.76222636489,2,1,12.53259614,12,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,2,21.20445421,212.61317749999998,3398.8427520151345
4653,14,349,60008,21833,0,2,510,2.0,38.0,2,0,30756.94,2,0,6.7208237660000005,13,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,34.49885764604514,186.549318,1265.78479
1444,16,1081,67437,1052,1,2,205,1.0,25.0,10,0,63134.48,1,1,11.91857742,15,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,2,7.336939062000001,136.6225566,952.3729916000001
4508,18,493,70580,208,1,2,511,0.0,42.0,9,0,39936.76222636489,1,1,5.404682715,15,3,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,21.04742054,201.1648783,2154.2988379999997
1316,35,980,45428,335,1,16,448,1.0,53.27574750830565,2,0,39936.76222636489,4,0,16.06442562,12,2,0,0,2,0,0,0,1,1,0,1,0,1,1,1,1,2,5.136076177,254.0702224,1435.783347
5060,41,1613,29743,861,2,16,458,3.0,51.0,5,0,39936.76222636489,3,1,4.678283617,12,0,0,1,2,0,0,0,1,1,1,0,1,1,0,0,1,1,11.80801038,151.6365932,1784.584135
3381,44,86,78055,1817,1,2,477,2.0,53.27574750830565,11,0,25044.85,1,1,8.733522752999999,14,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,2,1.5486000480000002,241.99297290000004,785.5416602999999
4142,24,400,64670,1098,0,2,277,3.0,35.0,1,0,39936.76222636489,3,1,11.26709697,12,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,2,3.5085528860000004,220.0644017,3398.8427520151345
2896,27,338,28450,2596,1,16,38,0.0,47.0,9,0,80667.11,3,1,9.836332946,12,1,1,0,2,0,0,2,1,1,0,1,1,0,0,0,1,2,11.30820237,161.0683666,1331.25339
3732,38,382,17070,15722,2,16,9,0.0,39.0,9,0,14970.89,3,0,42.17020011,12,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2,18.36209103,177.39279319999997,2283.190011
4805,44,230,78586,56284,1,2,239,0.0,71.0,5,4,24059.17,0,0,7.339895252000001,15,1,0,0,2,1,0,1,1,0,0,1,0,0,1,1,1,2,3.105986433,228.88500770000002,1040.342682
3633,12,1589,51039,2521,0,2,35,1.0,58.0,1,0,13157.91,0,1,10.46977465,15,0,1,0,0,1,0,2,1,0,0,1,1,1,0,1,1,3,11.71117991,162.37690890000002,1385.152156
2433,33,853,89017,102,1,14,114,5.0,71.0,10,0,82960.42,4,1,9.65581052,5,0,1,1,0,1,1,2,1,0,1,0,0,1,0,0,0,3,4.589210527,94.77581817,618.4967851
2569,46,1150,24563,5527,0,16,570,0.0,24.0,9,0,118120.16,3,1,12.51887623,14,0,0,1,2,1,0,0,1,1,1,1,0,0,0,1,0,1,11.58448327,197.37262959999998,2054.101088
3845,35,1472,44450,2041,2,16,382,2.0,43.0,5,0,3949.33,0,0,14.87476219,12,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,1,2,5.810822315,83.38961772,631.4316327
1679,5,48,80113,23117,2,3,54,1.0,41.0,7,0,20881.22,2,2,6.796388972000001,12,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,7.00096668,172.9464624,933.4257317
1440,23,1069,55929,1295,0,2,245,2.0,29.0,9,4,9514.35,0,1,6.766544896,12,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,4.882004458,127.26350559999999,772.3133729
651,4,1295,95007,681,2,14,223,0.0,77.0,0,1,26268.58,0,1,9.694063806,12,0,1,0,2,1,0,0,0,0,1,1,1,0,1,0,0,0,34.49885764604514,167.2747779,1828.0570469999998
4102,29,1086,68418,1152,2,2,634,2.0,52.0,9,0,21000.61,4,1,8.631614121,16,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,8.284579203,184.7020019,1123.759368
192,31,972,7712,38443,0,16,484,0.0,53.27574750830565,10,4,45664.79,3,1,12.41943974,14,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,2,34.49885764604514,173.3357123,464.47484180000004
162,5,50,81121,333,1,3,121,10.0,53.27574750830565,9,0,79393.63,2,0,10.6725967,13,1,0,0,2,1,0,0,1,0,1,0,1,0,1,1,1,2,2.3765092230000002,203.919365,1417.801952
291,18,160,71110,4884,1,2,573,0.0,53.27574750830565,2,3,116572.8,2,1,9.735227765,13,0,3,0,2,0,0,1,1,0,0,0,0,1,1,0,1,3,11.67107144,150.7574119,1146.616856
2226,4,1353,95446,5100,0,14,178,1.0,42.0,9,0,39936.76222636489,0,0,12.63898857,12,2,1,0,0,1,0,2,1,0,0,0,1,1,1,1,1,0,25.55038197,199.9563638,2692.885423
4573,15,1202,47380,1612,2,5,350,0.0,53.27574750830565,10,0,39936.76222636489,1,1,11.76521461,11,1,0,0,2,0,1,0,1,1,0,1,1,0,1,0,0,2,16.72537387,184.572885,2217.7348469999997
5251,12,306,52076,2246,2,2,184,1.0,28.0,3,0,79775.67,1,1,8.608827238,16,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,6.955766017,127.33871029999999,1262.531104
1359,42,444,57330,468,0,2,241,1.0,40.0,9,0,100437.39,4,0,12.37955138,9,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,20.31446952,136.34344219999997,1919.4903969999998
5741,19,951,1778,13970,0,16,266,1.0,75.0,0,3,9267.97,0,0,43.13736738,8,0,0,0,2,1,0,0,0,1,0,0,1,0,1,1,0,3,12.17994263,262.2176952,1970.26742
3128,12,793,50560,591,1,2,190,4.0,53.27574750830565,10,3,47502.66,1,0,11.12315883,12,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,2,3.453443904,202.0287531,1279.856552
1264,49,302,54422,1402,0,2,277,1.0,73.0,2,0,94903.08,4,1,38.7370325,15,1,0,0,2,0,0,1,1,1,0,0,0,1,0,0,1,3,14.52416667,186.27970280000002,1299.5973
4866,10,274,31406,35457,2,16,303,0.0,59.0,0,0,83382.41,4,0,14.13523828,14,2,0,0,2,0,1,1,0,0,0,1,1,0,0,1,1,1,5.070551439,181.55472340000003,781.9302227000001
4522,26,1394,59069,570,1,3,318,0.0,73.0,1,0,11464.33,3,0,37.78809166,17,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,12.30462572,243.8044591,2056.185889
5078,38,1352,15510,2564,1,16,517,2.0,41.0,9,0,52050.69,3,0,11.22057676,16,1,0,0,2,1,0,1,1,1,0,1,1,0,1,1,1,1,10.01241216,274.5597038,1615.418802
5033,34,1071,13152,8208,1,16,460,4.0,88.0,0,0,29720.95,1,1,14.23036455,11,0,0,0,1,1,0,2,1,0,1,1,1,0,1,0,1,2,4.261408572,142.6968135,840.5098283
2024,14,1390,61039,1012,2,2,275,0.0,53.27574750830565,7,4,39936.76222636489,2,1,9.581649033,7,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,2,19.28013343,205.8910811,2118.488416
2246,3,971,86411,217,2,20,226,0.0,53.27574750830565,0,0,61967.75,4,1,13.66766263,10,0,0,0,2,0,0,1,1,1,0,1,0,1,0,1,0,2,9.958831629,216.26601110000001,3398.8427520151345
3879,4,1615,95960,825,1,14,65,1.0,63.0,9,3,18571.0,2,0,7.052193289,11,2,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,3,4.300271811,203.9713049,3398.8427520151345
213,18,1581,71404,734,0,2,227,8.0,82.0,5,1,51397.01,2,1,8.251254763,14,2,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,2,5.045543619,219.0596449,1540.140383
5842,31,988,7885,10052,2,16,500,3.0,53.27574750830565,9,1,117333.44,3,0,12.53591783,13,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,2,7.1824413289999995,170.507875,785.4118808
5829,14,446,60559,24529,2,2,381,1.0,86.0,2,4,39936.76222636489,0,0,7.506435464,17,0,0,0,2,1,0,2,0,1,0,0,1,1,0,1,0,1,11.07083425,171.7086386,1136.5565199999999
5845,2,1366,72392,540,0,2,489,2.0,20.0,7,3,30088.13,1,1,12.46765319,11,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,2,4.5093299589999996,193.1941021,933.8036457000001
2849,14,349,60525,30576,0,2,391,1.0,76.0,3,0,34415.0,1,0,8.865769877,9,1,0,0,2,1,0,2,1,0,0,1,0,1,1,1,1,0,2.1624779419999998,208.09518930000002,673.9015902000001
1943,38,1538,15333,2270,2,16,338,2.0,29.0,4,4,82080.92,2,0,10.115558300000002,13,2,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,14.522236300000001,200.2000032,2271.84102
5122,47,1580,5068,3192,2,16,40,1.0,23.0,7,0,102905.68,4,0,6.998107509,15,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,3,1.424712099,123.94200179999999,3398.8427520151345
2317,6,642,6120,14534,1,16,403,2.0,55.0,10,4,16337.64,3,1,3.5475207380000002,19,0,0,0,2,0,1,0,1,1,1,1,0,0,0,1,0,2,1.849371568,186.21596599999998,1088.89675
3560,15,986,46158,22925,0,5,80,2.0,57.0,5,0,39936.76222636489,3,0,13.93627835,14,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,3,6.526670837,113.3813152,640.9334119
1085,14,922,62326,2337,1,2,591,0.0,30.0,9,0,106581.92,1,0,9.482289543,11,1,1,0,2,1,1,1,0,0,0,0,1,1,1,0,1,2,18.29218438,161.9542061,1845.259523
4777,38,228,15951,481,2,16,374,1.0,56.0,10,4,35504.27,0,0,9.190781373,12,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,2,11.06628519,114.5533366,1420.927135
3918,5,1255,80467,2145,2,3,296,4.0,83.0,9,0,1277.42,4,0,11.60706329,15,0,0,0,0,1,1,2,1,0,1,1,0,1,0,1,0,1,11.82576277,154.12588190000002,1312.700259
1690,48,581,98823,11239,2,14,315,0.0,53.27574750830565,10,0,39936.76222636489,3,1,7.237708792,14,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,2,12.23362353,229.78255090000002,1632.365102
1617,14,592,62027,494,1,2,136,4.0,52.0,2,0,78085.72,0,0,6.583864434,13,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2.552193205,126.6855814,913.9152885999999
3937,9,901,34473,19522,0,16,367,0.0,35.0,10,0,44287.84,3,0,10.21151383,13,3,2,0,0,1,0,1,1,1,1,1,0,0,1,0,0,2,21.87100089,196.1372027,2273.7819649999997
3775,34,1022,10039,27726,1,16,72,1.0,54.0,5,0,44057.85,1,0,6.469391357999999,13,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,2,6.5443199,242.4313066,1185.892988
4650,35,337,44455,1665,2,16,65,2.0,53.27574750830565,10,0,25048.77,0,1,11.54343919,13,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,34.49885764604514,241.90695409999998,1890.640168
40,35,1407,44310,26659,0,16,35,0.0,53.27574750830565,6,0,56537.88,0,1,10.69242479,11,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,13.79138076,126.61705320000002,1659.769248
4780,23,655,55111,20,1,2,378,0.0,20.0,0,0,21058.64,4,1,13.09842729,11,0,0,0,2,1,0,2,0,1,0,1,1,0,0,0,1,2,8.734707597,147.6730693,1143.017435
4288,36,1149,74560,608,0,2,210,5.0,53.27574750830565,7,0,63304.25,1,1,11.54805786,12,1,0,1,1,0,0,2,1,1,0,0,1,0,1,0,1,2,5.260793737,149.18413030000002,3398.8427520151345
705,46,1044,23922,4326,0,16,460,1.0,38.0,0,3,39936.76222636489,2,1,12.38894128,9,2,0,0,0,0,0,2,1,0,1,0,1,0,0,1,1,1,3.810228199,130.85287639999999,780.2278932
3074,44,919,76852,206,1,2,311,3.0,43.0,8,3,38369.68,1,0,6.338750684,10,4,0,0,2,0,0,2,0,1,1,1,1,0,1,0,0,3,11.72200614,174.51146730000002,1593.466069
2442,38,1404,18619,275,2,16,606,0.0,34.0,10,0,20283.95,4,2,13.73649275,10,1,2,1,2,1,0,0,1,0,1,1,0,0,0,0,0,2,4.304076015,116.7205365,1071.920592
4846,4,863,90670,16578,1,14,77,0.0,44.0,9,2,39936.76222636489,0,0,7.400010806,10,1,0,0,0,0,0,2,1,1,1,0,0,1,1,0,1,3,3.060553536,153.7361746,644.1045211
